meter_id,meter_serial,meter_type,consumer_name,consumer_id,consumer_category,consumer_subtype,consumer_label,tariff_code,phase,supply_level,rated_ampere,rated_kva,voltage_v,base_load_kw,dcs_id,pss_id,pss_name,feeder_id,feeder_name,feeder_length_km,dtr_id,dtr_type,dcu_id,latitude,longitude,is_tampered,tamper_bypass_pct,register_start_kwh
aca0d0c7-0577-4bf4-ba0b-a66b0c94cada,NEA92747827,Itron ACE1000,Srijana Magar,KTM-116495,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.511,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.739836,85.30175,False,0.0,52495.8
d2e013f8-252e-4244-ac6d-24b9ce7412e3,NEA48478684,Secure Elite 310,Santosh Upreti,KTM-831758,DOM,DOM_3P_10KVA,Domestic Three Phase ≤10 kVA,D3,3P,LV,,10,400,6.313,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.738068,85.29391,True,0.66,86446.5
647203dc-6dfd-4995-a6f2-efcab513f451,NEA35760684,Wasion WFET-201,Sunil Acharya,KTM-380310,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.177,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.729406,85.291393,False,0.0,7691.0
822da90a-578e-4ce5-bc88-6cd3c64393fc,NEA40314047,Wasion WFET-201,Srijana Upreti,KTM-989053,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.748,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.736659,85.293279,False,0.0,94210.8
d374fe5a-27e3-4a1b-8da2-ecc820046a77,NEA60622842,Itron ACE1000,Sita Rajbhandari,KTM-109909,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.637,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.728113,85.296521,False,0.0,8038.6
dc5dedfe-d996-42ca-a498-24af55a3a4ae,NEA22799248,Secure Elite 310,Kathmandu Cafe,KTM-825916,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.349,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.740377,85.295041,False,0.0,45277.4
e04b0926-4e4a-4869-9726-15405b82d901,NEA82884346,Secure Elite 310,Gita Sharma,KTM-116418,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.277,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.728966,85.306927,False,0.0,55851.0
059256d9-0e1e-4fba-aa11-3aa530cdf4b8,NEA20326375,Wasion WFET-201,Gita Manandhar,KTM-352153,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.04,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.741733,85.296381,False,0.0,80727.1
ef1b5118-b102-4edd-8d9c-54b02b6b9807,NEA28783850,Secure Elite 310,Santosh Regmi,KTM-462659,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.732,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.73829,85.296092,False,0.0,41636.0
5dde7bdf-41eb-412b-afe2-089f8f2faf41,NEA89941241,Itron ACE1000,Roshan Sharma,KTM-131064,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.08,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.734291,85.303795,False,0.0,74480.4
8a1643ee-fcc6-428b-a897-ddae7c7202bb,NEA60388958,Itron ACE1000,Gita KC,KTM-714334,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.629,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.732042,85.299476,False,0.0,8323.8
365e1075-fa2e-4a9d-8b3d-e37786aa486c,NEA21010955,Wasion WFET-201,Hari Joshi,KTM-846247,DOM,DOM_3P_10KVA,Domestic Three Phase ≤10 kVA,D3,3P,LV,,10,400,6.511,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.74344,85.302678,False,0.0,14825.4
84720a96-f4bb-400f-a79d-22cadaa3a917,NEA51374957,Itron ACE1000,Kopila Koirala,KTM-382870,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,7.045,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.734693,85.290246,False,0.0,8475.8
3d69e480-030e-439b-899e-261900685bf6,NEA23863742,Secure Elite 310,Bishnu Acharya,KTM-681141,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.527,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_04,LV_SHARED,f71e5c60-c2e7-489a-a303-40b34b69baed,27.738619,85.298664,False,0.0,56894.6
d9d4c10e-6cf0-4aba-83fb-8275a8404e5f,NEA76185975,L&G E350,Himalayan Store,KTM-389366,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,78.106,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_05_MV,MV_DEDICATED,d7ca136d-c1ea-4ebf-862d-cd54012b1b15,27.730256,85.294438,False,0.0,46105.1
97e116a2-7cdd-4b40-b43f-32408ae401ca,NEA93240786,Itron ACE1000,Om Medical Hall,KTM-551533,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,87.571,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_06_MV,MV_DEDICATED,f391a9ec-4819-479e-a0c7-82d5ddbce090,27.746456,85.29506,False,0.0,81681.4
f817c89d-7beb-456d-8cfc-407d83c9281a,NEA87293208,L&G E350,Om Medical Hall,KTM-956156,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,86.861,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_02,Swoyambhu Residential,3.8,DTR_FDR_02_07_MV,MV_DEDICATED,05121b4d-cf84-4a1b-bea4-2ada8ba0e5e7,27.741378,85.298235,False,0.0,34803.5
931fe3fe-2445-4caa-8a3f-14f99f156fc8,NEA25755285,L&G E350,Suresh Dahal,KTM-873443,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,8.211,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751976,85.293277,False,0.0,33439.8
cb3b6f53-f5fc-4787-bf47-4b171f53a36d,NEA28687800,L&G E350,Sunil Poudel,KTM-944565,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.521,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.748297,85.287816,False,0.0,33457.3
754bfc69-b772-4b1f-a08a-e378ef46d57c,NEA49276764,Wasion WFET-201,Nabin Bhattarai,KTM-999695,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.009,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.746417,85.290969,False,0.0,85534.7
76b2c3f7-2dac-473d-85f2-6c23bf4bbbd3,NEA65243509,Secure Elite 310,Dipak Rajbhandari,KTM-233051,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.636,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.738353,85.299498,False,0.0,12779.1
e20ac557-11f5-4a66-aebd-e4a1167fd77e,NEA62707402,Itron ACE1000,Buddha Hotel Pvt. Ltd.,KTM-381770,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,12.46,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.742083,85.289447,False,0.0,35766.3
cbd2178f-35ba-4ae7-b908-31cef2564889,NEA64069715,Wasion WFET-201,Dinesh Acharya,KTM-576782,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,9.081,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751533,85.299874,False,0.0,31227.0
fe99df21-7550-42ea-bcb9-845c52d34b8d,NEA71532017,Wasion WFET-201,Sarita Tamang,KTM-934328,DOM,DOM_SP_30A,Domestic Single Phase 30A,D3,1P,LV,30,,230,4.546,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751124,85.29915,True,0.4,40930.2
037ddc1a-6eb2-4fd1-be88-f7e5a81ee999,NEA55332729,L&G E350,Nabin Magar,KTM-926596,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.906,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.741012,85.301063,False,0.0,64905.9
f93a8e07-96fc-40e1-a0ad-3403a3032e7b,NEA71684020,Secure Elite 310,Everest Traders Pvt. Ltd.,KTM-265657,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.789,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.737633,85.300174,False,0.0,264.1
c7f6f0e5-e4e8-4097-bdc5-c3bde62c6ee6,NEA27705074,Wasion WFET-201,Annapurna Restaurant Pvt. Ltd.,KTM-387330,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,10.536,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.739688,85.298268,False,0.0,34369.3
4c443aa2-a7b4-47ca-89a9-204613580ccd,NEA16950770,Itron ACE1000,Bikash Pandey,KTM-861253,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.636,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.748932,85.297474,False,0.0,22396.8
4768ae6c-ca97-4035-8105-b12d45a5ef2b,NEA73995913,Secure Elite 310,Buddha Hotel Pvt. Ltd.,KTM-644676,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,12.648,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.749715,85.284518,False,0.0,1080.4
0f739b4d-eefd-4404-864b-bbdb8f6eeffc,NEA66682016,L&G E350,Sangita Tamang,KTM-340068,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.579,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751984,85.304259,False,0.0,69476.4
e04fbc74-6586-417d-b7be-6b4bc4480abf,NEA28405182,Itron ACE1000,Pokhara Suppliers Pvt. Ltd.,KTM-239613,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.127,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.741908,85.302116,False,0.0,64392.6
d1ccadf9-3bde-4e05-84ca-41b1eb2b0a07,NEA32027350,Itron ACE1000,Kopila Regmi,KTM-323404,DOM,DOM_3P_10KVA,Domestic Three Phase ≤10 kVA,D3,3P,LV,,10,400,6.231,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.746907,85.296702,False,0.0,14550.3
5a5f8acb-a858-4a51-834f-c077d4b0a70e,NEA21635070,Secure Elite 310,Buddha Hotel Pvt. Ltd.,KTM-718213,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.207,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.749373,85.301695,False,0.0,33525.6
036b57f7-f7bd-4a12-ac1f-c9bc0f52ea58,NEA96519508,Secure Elite 310,Puja Tuladhar,KTM-730193,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.06,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751463,85.289452,False,0.0,57799.8
7799e1f0-246b-4c47-a895-157d51fad6d9,NEA98369672,Wasion WFET-201,Suresh Bajracharya,KTM-736408,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.006,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.749451,85.301454,False,0.0,71095.6
3fbecd11-ddf0-4cf1-8f4e-2eee7833dc33,NEA42123815,Itron ACE1000,Binod Gurung,KTM-352792,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.0,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.736733,85.302454,False,0.0,56504.5
102e58eb-e152-431e-985d-cc61ed9d03c2,NEA52476240,L&G E350,Binod Upreti,KTM-695990,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.586,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.755195,85.304234,False,0.0,51994.6
e3477dc9-79de-4764-9be9-92e24efea21a,NEA19796799,Secure Elite 310,Nabin Tamang,KTM-114463,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.557,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.745062,85.304243,False,0.0,3975.6
a8274cee-cf5a-448c-ad30-713c7661477d,NEA94365330,Itron ACE1000,Anita Bista,KTM-521818,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,6.998,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.751427,85.294628,False,0.0,51066.3
ccf9c7af-e904-4714-99a5-5a3371fd7f02,NEA78626154,L&G E350,Nirmala Thapa,KTM-662445,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,7.584,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.741191,85.290694,False,0.0,55794.2
da03cc59-c5cf-4858-abcf-42bd33e7e0ea,NEA51630244,Itron ACE1000,Kamala Adhikari,KTM-160718,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.847,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.748638,85.297359,False,0.0,87854.7
d644b9b3-a0ab-4bed-a316-63f24e156e3d,NEA99399687,L&G E350,Maya Shrestha,KTM-842287,DOM,DOM_SP_30A,Domestic Single Phase 30A,D3,1P,LV,30,,230,4.01,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_01,LV_SHARED,f658647a-9405-4765-ad2b-5080e3ba82d1,27.747887,85.285597,False,0.0,1276.0
aa68ac20-0901-4342-ad90-9f6680a8f270,NEA18572753,Wasion WFET-201,Dinesh Manandhar,KTM-758015,DOM,DOM_3P_25KVA,Domestic Three Phase 10–25 kVA,D3,3P,LV,,25,400,12.224,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.751783,85.289936,False,0.0,43352.7
1dc8827e-506a-4a01-adad-1547d569e5bb,NEA59350218,L&G E350,Dipak Koirala,KTM-207903,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.671,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.745634,85.295834,False,0.0,64106.6
59230c38-d4a2-4931-a2da-7719a6988a09,NEA11649277,L&G E350,Nepal Mart,KTM-501583,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,13.513,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.750457,85.284547,False,0.0,17165.5
3335e4f3-dd46-4762-911b-74ae2450f6cd,NEA98007006,Itron ACE1000,Puja Sharma,KTM-360322,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.585,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.736349,85.300558,False,0.0,68483.3
43f80272-1c4d-4608-82a7-f697b10acce2,NEA77382794,Secure Elite 310,Gita Adhikari,KTM-943409,DOM,DOM_3P_25KVA_PLUS,Domestic Three Phase >25 kVA,D3,3P,LV,,50,400,28.133,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.737199,85.291952,False,0.0,4554.0
92ab2d58-dab1-45f7-b8e1-e0b463b07b70,NEA51701149,Wasion WFET-201,Bishnu Tuladhar,KTM-578933,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.511,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.753181,85.301817,False,0.0,19223.6
6fee8c6b-ac37-44bd-8de0-5216c0dd42d3,NEA72267186,Wasion WFET-201,Shiva Welding Works Pvt. Ltd.,KTM-910143,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.248,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.74172,85.29695,False,0.0,69637.5
4391c517-7d7c-4f03-a5d6-87b5bba44d13,NEA65034115,Secure Elite 310,Puja Tuladhar,KTM-463251,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.624,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.751561,85.287507,False,0.0,65940.1
f8df4db9-5d6e-493b-b18e-89a791885df6,NEA60502752,Wasion WFET-201,Maya Poudel,KTM-655550,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.687,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.742342,85.299675,True,0.49,91320.3
0ebfaddd-a976-473a-a2d8-c20d1e8c1879,NEA15892193,L&G E350,Anil Bajracharya,KTM-533121,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.636,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.738489,85.290093,False,0.0,35512.2
45e1e326-f940-4afb-b51d-5622e1ec0bdd,NEA27919925,Itron ACE1000,Bishnu Manandhar,KTM-695403,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.737,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.737339,85.286408,False,0.0,62999.7
0fbddcc5-45c8-48c0-8937-b2d1cd19354c,NEA62741214,Wasion WFET-201,Om Medical Hall,KTM-344959,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,10.469,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.741475,85.301514,False,0.0,19417.2
ee6b6b71-4375-4a00-a126-121b4b213f8a,NEA32062036,Itron ACE1000,Rajesh Sharma,KTM-526259,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.772,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.747336,85.287604,False,0.0,34165.6
4cad42e9-a8e5-431a-b141-8a3a6e8dc76e,NEA26094525,Secure Elite 310,Gita Dahal,KTM-819380,DOM,DOM_3P_25KVA_PLUS,Domestic Three Phase >25 kVA,D3,3P,LV,,50,400,26.355,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.74468,85.293763,False,0.0,67006.0
569834e7-bba8-4f32-a97b-f4d33da8a125,NEA29907683,Secure Elite 310,Dinesh Adhikari,KTM-473023,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.581,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.739942,85.301627,False,0.0,4840.5
9822ed16-b4d7-4e01-8da3-62dd9e5864b9,NEA64276605,Itron ACE1000,Rekha Regmi,KTM-676843,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.85,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.752043,85.287973,False,0.0,44001.7
305ccb26-a21b-4e5e-8e04-62596df51e28,NEA39835008,L&G E350,Suresh Upreti,KTM-520040,DOM,DOM_SP_30A,Domestic Single Phase 30A,D3,1P,LV,30,,230,4.328,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.738437,85.284735,False,0.0,59952.2
4965806c-3fe9-4f58-bd11-243944a4d107,NEA20064609,Secure Elite 310,Bishnu Poudel,KTM-777366,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.966,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_03,Nayabazar Mixed,3.1,DTR_FDR_03_02,LV_SHARED,a5dbfdca-57b3-491a-9c0e-fa12eefd2357,27.747288,85.289672,False,0.0,12409.4
